smiles,label0
CC(=O)N=c1sc2nc3ccccc3nc2n1N(C(C)=O)C(C)=O,0.0
CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2sccc2C)cc1,1.0
COc1ccccc1-c1n/c(=N/c2ccccc2)sn1-c1ccccc1OC,1.0
CCc1ccc(C2CN(C(=O)c3ccc(Cl)o3)CCN2)cc1,0.0
CC(SC(=O)c1cccs1)C(=O)NC1CCSC1=O,1.0
COCC12CC(NC(=O)N1C1CCCC1)c1cccc(C#N)c1O2,0.0
O=C1N(Cc2ccc(C(F)(F)F)o2)c2ccccc2[C@]12COc1cc3c(cc12)OCO3,1.0
COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCC(C)(C)S)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2,1.0
COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(C)=O)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2,1.0
CC(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,1.0
CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1,1.0
CC(C)(C)OC(=O)N1CC[C@H](c2cccc(C(F)(F)F)c2)[C@H](N)C1,0.0
CC1(C)CCC(C)(C)c2cc(C3(c4ccc(C(=O)O)cc4)OCCO3)ccc21,1.0
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,1.0
Cc1cc(NC(=O)Cn2nccc2N)nn1CC(F)(F)F,0.0
O=C(c1ccccn1)N1CC[C@]2(CO)CCCN(C(=O)C=Cc3ccccc3)[C@H]2C1,0.0
COc1ccc(NC(=O)c2n[nH]c3ccc(-c4cncc(CN5CCCCC5)c4)cc23)cn1,1.0
CC(C)CNC(=O)c1ccc(CN2C(=O)NC3(CCS(=O)(=O)CC3)C2=O)cc1,0.0
O=C(/C=C/c1cccc(Cl)c1Cl)N1CCN(c2ncccn2)CC1,0.0
COc1ccc(C2(C(=O)NCc3ccc4c(c3)OCCO4)CCOCC2)cc1,0.0
C=CCNC(=O)CNC(=O)c1ccc2[nH]c(=O)n(C3CC3)c2c1,0.0
COc1ccc(CN2CCC3(CC2)NC(=O)CC3c2ccncc2)cc1,0.0
Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,1.0
C[C@H]1COCCN1c1nc(-c2cnc(N)cc2C(F)F)nc(N2CCOCC2)n1,1.0
Cc1cccc(Cc2cnc(NC(=O)C3(C(F)(F)F)CC3)s2)c1,0.0
